filename,width,height,class,xmin,ymin,xmax,ymax
91-2019_07_07_22_56_15.png,1024,768,wire,448,52,590,117
91-2019_07_07_22_56_15.png,1024,768,player,528,497,564,547
92-2019_07_07_22_56_15.png,1024,768,player,484,367,518,415
93-2019_07_07_22_56_15.png,1024,768,storage_box,463,213,514,256
93-2019_07_07_22_56_15.png,1024,768,storage_box,510,207,562,249
93-2019_07_07_22_56_15.png,1024,768,storage_box,637,250,679,303
93-2019_07_07_22_56_15.png,1024,768,storage_box,662,243,705,299
93-2019_07_07_22_56_15.png,1024,768,scrap,319,228,388,289
93-2019_07_07_22_56_15.png,1024,768,scrap,244,361,333,438
93-2019_07_07_22_56_15.png,1024,768,scrap,410,425,542,555
93-2019_07_07_22_56_15.png,1024,768,scrap,546,433,638,513
93-2019_07_07_22_56_15.png,1024,768,scrap,601,387,671,452
93-2019_07_07_22_56_15.png,1024,768,scrap,651,419,750,529
93-2019_07_07_22_56_15.png,1024,768,scrap,616,478,714,568
93-2019_07_07_22_56_15.png,1024,768,scrap,699,255,786,355
93-2019_07_07_22_56_15.png,1024,768,scrap,740,227,837,326
93-2019_07_07_22_56_15.png,1024,768,scrap,723,185,820,264
93-2019_07_07_22_56_15.png,1024,768,scrap,648,135,706,187
93-2019_07_07_22_56_15.png,1024,768,scrap,669,152,744,227
93-2019_07_07_22_56_15.png,1024,768,scrap,625,183,689,237
93-2019_07_07_22_56_15.png,1024,768,scrap,592,217,662,278
93-2019_07_07_22_56_15.png,1024,768,scrapyard,371,238,640,396
93-2019_07_07_22_56_15.png,1024,768,player,460,371,509,416
93-2019_07_07_22_56_15.png,1024,768,storage_box,145,589,217,667
94-2019_07_07_22_56_15.png,1024,768,storage_box,490,214,543,257
94-2019_07_07_22_56_15.png,1024,768,storage_box,541,214,593,254
94-2019_07_07_22_56_15.png,1024,768,storage_box,662,274,703,328
94-2019_07_07_22_56_15.png,1024,768,storage_box,690,270,727,328
94-2019_07_07_22_56_15.png,1024,768,scrap,348,213,413,267
94-2019_07_07_22_56_15.png,1024,768,scrap,251,332,334,407
94-2019_07_07_22_56_15.png,1024,768,scrap,399,419,513,552
94-2019_07_07_22_56_15.png,1024,768,scrap,528,447,614,529
94-2019_07_07_22_56_15.png,1024,768,scrap,592,507,670,584
94-2019_07_07_22_56_15.png,1024,768,scrap,633,447,731,576
94-2019_07_07_22_56_15.png,1024,768,scrap,587,399,666,479
94-2019_07_07_22_56_15.png,1024,768,scrap,715,283,805,396
94-2019_07_07_22_56_15.png,1024,768,scrap,760,261,873,371
94-2019_07_07_22_56_15.png,1024,768,scrap,764,220,858,287
94-2019_07_07_22_56_15.png,1024,768,scrap,686,150,749,212
94-2019_07_07_22_56_15.png,1024,768,scrap,707,183,789,259
94-2019_07_07_22_56_15.png,1024,768,scrap,618,207,727,298
94-2019_07_07_22_56_15.png,1024,768,scrapyard,400,247,667,412
94-2019_07_07_22_56_15.png,1024,768,player,460,374,498,416
94-2019_07_07_22_56_15.png,1024,768,storage_box,118,528,183,605
96-2019_07_07_22_56_15.png,1024,768,storage_box,566,423,618,486
96-2019_07_07_22_56_15.png,1024,768,storage_box,549,469,601,533
96-2019_07_07_22_56_15.png,1024,768,storage_box,402,543,464,591
96-2019_07_07_22_56_15.png,1024,768,storage_box,394,572,464,619
96-2019_07_07_22_56_15.png,1024,768,scrap,302,277,439,339
96-2019_07_07_22_56_15.png,1024,768,storage_box,394,131,440,165
96-2019_07_07_22_56_15.png,1024,768,scrap,613,310,677,377
96-2019_07_07_22_56_15.png,1024,768,scrap,547,341,608,403
96-2019_07_07_22_56_15.png,1024,768,scrap,279,336,360,407
96-2019_07_07_22_56_15.png,1024,768,scrap,222,362,289,428
96-2019_07_07_22_56_15.png,1024,768,scrap,201,415,303,509
96-2019_07_07_22_56_15.png,1024,768,scrap,293,402,368,476
96-2019_07_07_22_56_15.png,1024,768,scrap,286,565,420,671
96-2019_07_07_22_56_15.png,1024,768,scrap,279,645,418,767
96-2019_07_07_22_56_15.png,1024,768,scrap,389,700,479,768
96-2019_07_07_22_56_15.png,1024,768,scrap,457,673,628,768
96-2019_07_07_22_56_15.png,1024,768,scrap,479,607,564,689
96-2019_07_07_22_56_15.png,1024,768,scrap,462,534,531,613
96-2019_07_07_22_56_15.png,1024,768,scrapyard,392,335,588,539
96-2019_07_07_22_56_15.png,1024,768,player,476,379,515,422
97-2019_07_07_22_56_15.png,1024,768,player,463,377,496,424
97-2019_07_07_22_56_15.png,1024,768,storage_box,474,364,521,425
97-2019_07_07_22_56_15.png,1024,768,storage_box,446,410,498,474
97-2019_07_07_22_56_15.png,1024,768,storage_box,292,484,359,535
97-2019_07_07_22_56_15.png,1024,768,storage_box,279,510,348,561
97-2019_07_07_22_56_15.png,1024,768,storage_box,315,77,361,116
97-2019_07_07_22_56_15.png,1024,768,scrap,410,164,477,224
97-2019_07_07_22_56_15.png,1024,768,scrap,522,258,587,321
97-2019_07_07_22_56_15.png,1024,768,scrap,451,287,518,349
97-2019_07_07_22_56_15.png,1024,768,scrap,215,220,344,281
97-2019_07_07_22_56_15.png,1024,768,scrap,177,278,255,346
97-2019_07_07_22_56_15.png,1024,768,scrap,186,349,260,414
97-2019_07_07_22_56_15.png,1024,768,scrap,119,311,183,369
97-2019_07_07_22_56_15.png,1024,768,scrap,96,355,203,452
97-2019_07_07_22_56_15.png,1024,768,scrap,161,502,299,610
97-2019_07_07_22_56_15.png,1024,768,scrap,148,595,292,704
97-2019_07_07_22_56_15.png,1024,768,scrap,211,643,356,750
97-2019_07_07_22_56_15.png,1024,768,scrap,346,617,509,717
97-2019_07_07_22_56_15.png,1024,768,scrap,364,547,460,626
97-2019_07_07_22_56_15.png,1024,768,scrap,347,477,418,552
97-2019_07_07_22_56_15.png,1024,768,scrapyard,286,282,494,478
98-2019_07_07_22_56_15.png,1024,768,scrap,454,374,529,452
98-2019_07_07_22_56_15.png,1024,768,player,470,380,503,426
98-2019_07_07_22_56_15.png,1024,768,storage_box,286,133,340,169
98-2019_07_07_22_56_15.png,1024,768,storage_box,350,511,418,574
98-2019_07_07_22_56_15.png,1024,768,storage_box,310,562,379,628
98-2019_07_07_22_56_15.png,1024,768,storage_box,119,612,200,679
98-2019_07_07_22_56_15.png,1024,768,storage_box,97,646,181,708
98-2019_07_07_22_56_15.png,1024,768,scrap,356,244,433,314
98-2019_07_07_22_56_15.png,1024,768,scrap,363,396,438,472
98-2019_07_07_22_56_15.png,1024,768,scrap,127,287,266,360
98-2019_07_07_22_56_15.png,1024,768,scrap,62,346,157,424
98-2019_07_07_22_56_15.png,1024,768,scrap,59,433,142,507
98-2019_07_07_22_56_15.png,1024,768,scrap,3,370,60,533
98-2019_07_07_22_56_15.png,1024,768,scrap,1,615,121,764
98-2019_07_07_22_56_15.png,1024,768,scrap,189,617,266,696
98-2019_07_07_22_56_15.png,1024,768,scrap,180,704,274,768
98-2019_07_07_22_56_15.png,1024,768,scrapyard,153,385,394,609
99-2019_07_07_22_56_15.png,1024,768,gathering_salvage,446,539,579,567
99-2019_07_07_22_56_15.png,1024,768,scrap,447,583,590,702
99-2019_07_07_22_56_15.png,1024,768,scrap,432,703,576,768
99-2019_07_07_22_56_15.png,1024,768,scrap,601,728,700,768
99-2019_07_07_22_56_15.png,1024,768,scrap,372,407,472,502
99-2019_07_07_22_56_15.png,1024,768,scrap,470,402,543,474
99-2019_07_07_22_56_15.png,1024,768,scrap,399,339,463,409
99-2019_07_07_22_56_15.png,1024,768,scrap,455,315,534,404
99-2019_07_07_22_56_15.png,1024,768,scrap,499,274,629,344
99-2019_07_07_22_56_15.png,1024,768,scrap,692,233,768,298
99-2019_07_07_22_56_15.png,1024,768,scrap,815,355,887,425
99-2019_07_07_22_56_15.png,1024,768,scrap,740,374,813,445
99-2019_07_07_22_56_15.png,1024,768,storage_box,596,127,642,162
99-2019_07_07_22_56_15.png,1024,768,storage_box,577,570,642,631
99-2019_07_07_22_56_15.png,1024,768,storage_box,566,603,632,660
99-2019_07_07_22_56_15.png,1024,768,storage_box,729,520,794,584
99-2019_07_07_22_56_15.png,1024,768,storage_box,760,475,823,533
99-2019_07_07_22_56_15.png,1024,768,scrapyard,563,363,783,565
99-2019_07_07_22_56_15.png,1024,768,player,496,316,527,357
gathering-salvage-night-1.png,1024,768,scrap,572,428,651,495
gathering-salvage-night-1.png,1024,768,scrap,575,495,660,570
gathering-salvage-night-1.png,1024,768,scrap,458,423,544,491
gathering-salvage-night-1.png,1024,768,scrap,450,377,545,439
gathering-salvage-night-1.png,1024,768,scrap,445,330,530,397
gathering-salvage-night-1.png,1024,768,scrap,477,275,544,335
gathering-salvage-night-1.png,1024,768,scrap,509,214,639,323
gathering-salvage-night-1.png,1024,768,scrap,594,169,678,234
gathering-salvage-night-1.png,1024,768,scrap,651,122,709,169
gathering-salvage-night-1.png,1024,768,scrap,697,113,816,197
gathering-salvage-night-1.png,1024,768,scrap,891,153,1002,216
gathering-salvage-night-1.png,1024,768,scrap,986,303,1024,355
gathering-salvage-night-1.png,1024,768,scrapyard,689,228,903,450
gathering-salvage-night-1.png,1024,768,storage_box,750,26,792,70
gathering-salvage-night-1.png,1024,768,storage_box,798,43,844,88
gathering-salvage-night-1.png,1024,768,storage_box,834,60,880,105
gathering-salvage-night-1.png,1024,768,storage_box,876,79,922,122
gathering-salvage-night-1.png,1024,768,storage_box,914,92,963,138
gathering-salvage-night-1.png,1024,768,storage_box,944,117,992,168
gathering-salvage-night-1.png,1024,768,storage_box,987,137,1024,189
gathering-salvage-night-1.png,1024,768,foxhole,816,159,961,277
gathering-salvage-night-1.png,1024,768,foxhole,854,18,974,80
gathering-salvage-night-1.png,1024,768,foxhole,5,693,136,768
gathering-salvage-night-1.png,1024,768,gathering_salvage,449,544,574,565
marsh-night-1.png,1024,768,player,499,382,528,423
marsh-night-1.png,1024,768,scv,485,338,663,509
marsh-night-1.png,1024,768,scv,378,509,533,705
marsh-night-1.png,1024,768,foxhole,307,292,461,440
marsh-night-1.png,1024,768,pillbox,1,358,54,470
marsh-night-1.png,1024,768,vehicle_operator_toggle,17,733,350,754
marsh-night-11.png,1024,768,player,533,377,553,419
marsh-night-11.png,1024,768,sandbag,295,438,417,521
marsh-night-11.png,1024,768,sandbag,411,477,533,581
marsh-night-11.png,1024,768,sandbag,181,560,234,697
marsh-night-11.png,1024,768,sandbag,178,441,306,562
marsh-night-12.png,1024,768,sandbag,296,438,418,522
marsh-night-12.png,1024,768,sandbag,411,477,531,584
marsh-night-12.png,1024,768,sandbag,183,559,237,700
marsh-night-12.png,1024,768,sandbag,178,439,304,563
marsh-night-12.png,1024,768,player,530,376,555,419
marsh-night-13.png,1024,768,storage_box,695,486,738,549
marsh-night-13.png,1024,768,wire,32,274,124,467
marsh-night-13.png,1024,768,player,514,397,543,435
marsh-night-14.png,1024,768,player,498,403,522,444
marsh-night-14.png,1024,768,sandbag,185,169,243,277
marsh-night-14.png,1024,768,sandbag,191,85,273,207
marsh-night-14.png,1024,768,sandbag,219,1,294,99
marsh-night-14.png,1024,768,sandbag,442,503,535,660
marsh-night-14.png,1024,768,sandbag,507,619,636,687
marsh-night-15.png,1024,768,player,503,398,532,441
marsh-night-15.png,1024,768,sandbag,340,137,394,218
marsh-night-15.png,1024,768,sandbag,340,210,391,286
marsh-night-15.png,1024,768,sandbag,361,269,473,401
marsh-night-15.png,1024,768,sandbag,443,389,554,524
marsh-night-15.png,1024,768,sandbag,507,496,625,607
marsh-night-16.png,1024,768,sandbag,342,134,394,212
marsh-night-16.png,1024,768,sandbag,341,209,391,285
marsh-night-16.png,1024,768,sandbag,361,269,477,409
marsh-night-16.png,1024,768,sandbag,435,375,554,525
marsh-night-16.png,1024,768,sandbag,507,499,626,606
marsh-night-16.png,1024,768,player,502,398,532,440
marsh-night-20.png,1024,768,player,477,398,506,438
marsh-night-20.png,1024,768,storage_box,609,129,635,174
marsh-night-21.png,1024,768,player,472,400,498,439
marsh-night-21.png,1024,768,wire,354,603,606,768
marsh-night-21.png,1024,768,pillbox,65,411,179,524
marsh-night-21.png,1024,768,pillbox,72,511,199,649
marsh-night-21.png,1024,768,observation_tower,665,272,989,551
marsh-night-21.png,1024,768,sandbag,173,160,302,267
marsh-night-21.png,1024,768,sandbag,1,239,59,338
marsh-night-21.png,1024,768,sandbag,270,131,389,238
marsh-night-21.png,1024,768,sandbag,355,104,470,207
marsh-night-21.png,1024,768,sandbag,522,43,649,144
marsh-night-21.png,1024,768,sandbag,633,12,763,107
marsh-night-22.png,1024,768,observation_tower,1,169,279,540
marsh-night-22.png,1024,768,wire,101,169,173,238
marsh-night-22.png,1024,768,pillbox,184,41,274,112
marsh-night-22.png,1024,768,pillbox,272,29,353,85
marsh-night-22.png,1024,768,player,469,408,497,447
marsh-night-22.png,1024,768,sandbag,495,20,592,132
marsh-night-22.png,1024,768,sandbag,538,90,679,241
marsh-night-22.png,1024,768,sandbag,676,249,810,373
marsh-night-22.png,1024,768,sandbag,748,327,881,455
marsh-night-22.png,1024,768,sandbag,796,411,932,522
marsh-night-22.png,1024,768,sandbag,836,477,967,534
marsh-night-23.png,1024,768,player,441,399,473,443
marsh-night-23.png,1024,768,sandbag,372,479,514,594
marsh-night-23.png,1024,768,sandbag,63,288,166,383
marsh-night-23.png,1024,768,sandbag,64,360,187,441
marsh-night-23.png,1024,768,sandbag,163,395,309,499
marsh-night-23.png,1024,768,sandbag,484,553,619,659
marsh-night-23.png,1024,768,observation_tower,149,1,297,121
marsh-night-23.png,1024,768,sandbag,1,251,46,338
marsh-night-23.png,1024,768,sandbag,932,468,1014,561
marsh-night-23.png,1024,768,sandbag,954,364,1024,499
marsh-night-23.png,1024,768,sandbag,861,280,1018,412
marsh-night-23.png,1024,768,sandbag,808,210,940,332
marsh-night-23.png,1024,768,sandbag,756,140,878,262
marsh-night-23.png,1024,768,sandbag,662,30,762,134
marsh-night-23.png,1024,768,sandbag,623,1,712,75
marsh-night-25.png,1024,768,player,458,400,488,444
marsh-night-25.png,1024,768,sandbag,300,441,370,582
marsh-night-25.png,1024,768,sandbag,333,118,384,223
marsh-night-27.png,1024,768,foxhole,254,117,438,271
marsh-night-27.png,1024,768,storage_box,40,235,112,280
marsh-night-27.png,1024,768,foxhole,615,1,729,74
marsh-night-27.png,1024,768,player,491,396,521,438
marsh-night-29.png,1024,768,player,480,395,507,437
marsh-night-29.png,1024,768,foxhole,426,233,565,385
marsh-night-29.png,1024,768,storage_box,190,251,247,293
marsh-night-29.png,1024,768,foxhole,837,186,964,295
marsh-night-3.png,1024,768,scv,343,356,473,574
marsh-night-3.png,1024,768,scv,315,167,486,363
marsh-night-3.png,1024,768,foxhole,567,382,706,515
marsh-night-3.png,1024,768,pillbox,791,176,856,243
marsh-night-3.png,1024,768,storage_box,75,49,120,90
marsh-night-3.png,1024,768,storage_box,16,104,67,147
marsh-night-3.png,1024,768,storage_box,54,135,81,152
marsh-night-3.png,1024,768,storage_box,75,139,112,156
marsh-night-3.png,1024,768,storage_box,108,144,135,163
marsh-night-3.png,1024,768,storage_box,202,3,236,32
marsh-night-3.png,1024,768,storage_box,231,1,258,23
marsh-night-3.png,1024,768,player,435,387,463,428
marsh-night-30.png,1024,768,player,478,395,507,437
marsh-night-30.png,1024,768,foxhole,429,232,565,386
marsh-night-30.png,1024,768,storage_box,188,251,244,293
marsh-night-30.png,1024,768,foxhole,836,186,962,293
marsh-night-32.png,1024,768,truck,221,139,410,338
marsh-night-32.png,1024,768,foxhole,73,366,241,516
marsh-night-32.png,1024,768,pillbox,17,310,137,414
marsh-night-32.png,1024,768,foxhole,440,160,573,259
marsh-night-32.png,1024,768,foxhole,674,153,818,258
marsh-night-32.png,1024,768,foxhole,717,1,838,92
marsh-night-32.png,1024,768,sandbag,512,84,603,159
marsh-night-32.png,1024,768,sandbag,602,78,695,130
marsh-night-32.png,1024,768,sandbag,689,105,777,146
marsh-night-32.png,1024,768,sandbag,775,121,868,167
marsh-night-32.png,1024,768,foxhole,684,430,848,551
marsh-night-32.png,1024,768,player,457,405,484,445
marsh-night-32.png,1024,768,foxhole,280,1,381,71
marsh-night-33.png,1024,768,truck,374,485,651,706
marsh-night-33.png,1024,768,foxhole,74,366,240,516
marsh-night-33.png,1024,768,pillbox,17,311,138,414
marsh-night-33.png,1024,768,foxhole,440,159,572,257
marsh-night-33.png,1024,768,foxhole,678,154,819,256
marsh-night-33.png,1024,768,sandbag,512,83,606,160
marsh-night-33.png,1024,768,sandbag,606,78,695,130
marsh-night-33.png,1024,768,sandbag,689,106,777,146
marsh-night-33.png,1024,768,sandbag,776,121,871,170
marsh-night-33.png,1024,768,foxhole,711,1,836,84
marsh-night-33.png,1024,768,foxhole,679,426,848,553
marsh-night-33.png,1024,768,foxhole,273,1,378,77
marsh-night-33.png,1024,768,player,456,405,484,447
marsh-night-34.png,1024,768,player,475,416,502,455
marsh-night-34.png,1024,768,foxhole,578,298,718,437
marsh-night-34.png,1024,768,foxhole,107,498,291,684
marsh-night-34.png,1024,768,sandbag,265,404,373,495
marsh-night-34.png,1024,768,sandbag,359,345,456,428
marsh-night-34.png,1024,768,sandbag,456,332,560,367
marsh-night-34.png,1024,768,storage_box,383,321,436,374
marsh-night-34.png,1024,768,foxhole,841,486,1020,643
marsh-night-34.png,1024,768,sandbag,643,735,788,768
marsh-night-34.png,1024,768,sandbag,393,43,461,99
marsh-night-34.png,1024,768,sandbag,462,86,550,131
marsh-night-34.png,1024,768,sandbag,543,45,620,101
marsh-night-35.png,1024,768,player,476,406,503,451
marsh-night-35.png,1024,768,scv,665,228,834,444
marsh-night-35.png,1024,768,foxhole,612,417,786,567
marsh-night-35.png,1024,768,foxhole,307,449,449,608
marsh-night-35.png,1024,768,storage_box,771,138,801,183
marsh-night-35.png,1024,768,storage_box,761,181,791,230
marsh-night-35.png,1024,768,storage_box,806,189,843,244
marsh-night-35.png,1024,768,foxhole,844,84,947,166
marsh-night-37.png,1024,768,player,537,250,561,295
marsh-night-37.png,1024,768,foxhole,391,171,509,259
marsh-night-37.png,1024,768,player,487,404,517,443
marsh-night-37.png,1024,768,watchtower,51,172,244,377
marsh-night-38.png,1024,768,watchtower,51,176,247,378
marsh-night-38.png,1024,768,player,462,353,491,391
marsh-night-38.png,1024,768,player,487,404,518,442
marsh-night-38.png,1024,768,foxhole,389,148,502,259
marsh-night-39.png,1024,768,player,499,410,528,452
marsh-night-39.png,1024,768,storage_box,651,370,706,408
marsh-night-39.png,1024,768,storage_box,648,346,705,371
marsh-night-39.png,1024,768,storage_box,538,445,576,508
marsh-night-39.png,1024,768,storage_box,522,502,566,568
marsh-night-39.png,1024,768,scrap,481,275,549,330
marsh-night-39.png,1024,768,scrap,537,319,610,380
marsh-night-39.png,1024,768,scrap,587,370,648,432
marsh-night-39.png,1024,768,scrapyard,553,421,762,716
marsh-night-39.png,1024,768,scrap,457,678,545,768
marsh-night-39.png,1024,768,scrap,557,269,617,321
marsh-night-39.png,1024,768,scrap,596,234,751,314
marsh-night-39.png,1024,768,scrap,676,307,791,380
marsh-night-39.png,1024,768,scrap,830,381,924,448
marsh-night-39.png,1024,768,scrap,863,406,1006,504
marsh-night-4.png,1024,768,pillbox,258,255,367,407
marsh-night-4.png,1024,768,player,448,396,476,436
marsh-night-4.png,1024,768,sandbag,173,270,291,330
marsh-night-4.png,1024,768,sandbag,350,248,458,303
marsh-night-4.png,1024,768,sandbag,453,230,556,289
marsh-night-4.png,1024,768,sandbag,558,218,651,281
marsh-night-4.png,1024,768,sandbag,629,162,681,268
marsh-night-4.png,1024,768,sandbag,347,162,438,207
marsh-night-4.png,1024,768,sandbag,482,145,569,186
marsh-night-4.png,1024,768,sandbag,622,114,730,168
marsh-night-4.png,1024,768,sandbag,679,59,766,158
marsh-night-4.png,1024,768,sandbag,657,7,740,81
marsh-night-4.png,1024,768,sandbag,635,1,706,31
marsh-night-4.png,1024,768,foxhole,626,342,756,462
marsh-night-40.png,1024,768,player,494,405,519,448
marsh-night-40.png,1024,768,storage_box,500,322,534,378
marsh-night-40.png,1024,768,storage_box,524,318,562,374
marsh-night-40.png,1024,768,storage_box,320,270,372,303
marsh-night-40.png,1024,768,storage_box,374,267,424,303
marsh-night-40.png,1024,768,scrap,167,275,235,328
marsh-night-40.png,1024,768,scrap,546,203,591,248
marsh-night-40.png,1024,768,scrap,498,244,615,293
marsh-night-40.png,1024,768,scrap,459,289,525,336
marsh-night-40.png,1024,768,scrap,210,520,318,640
marsh-night-40.png,1024,768,scrap,336,527,428,609
marsh-night-40.png,1024,768,scrap,450,492,595,602
marsh-night-40.png,1024,768,scrap,403,590,602,675
marsh-night-40.png,1024,768,scrap,609,265,698,332
marsh-night-40.png,1024,768,scrap,610,318,702,414
marsh-night-40.png,1024,768,scrap,558,338,634,444
marsh-night-40.png,1024,768,scrapyard,241,304,481,469
marsh-night-41.png,1024,768,storage_box,336,348,392,396
marsh-night-41.png,1024,768,storage_box,283,376,343,424
marsh-night-41.png,1024,768,storage_box,491,351,541,401
marsh-night-41.png,1024,768,storage_box,510,334,563,387
marsh-night-41.png,1024,768,scrap,124,466,210,527
marsh-night-41.png,1024,768,toggle_storage_box,18,736,174,753
marsh-night-41.png,1024,768,player,717,504,739,533
marsh-night-41.png,1024,768,player,526,378,550,418
marsh-night-41.png,1024,768,scrapyard,226,386,507,578
marsh-night-41.png,1024,768,scrap,518,514,600,589
marsh-night-41.png,1024,768,scrap,491,595,585,690
marsh-night-41.png,1024,768,scrap,339,651,455,747
marsh-night-41.png,1024,768,scrap,385,725,509,768
marsh-night-41.png,1024,768,scrap,587,607,651,696
marsh-night-41.png,1024,768,scrap,601,497,692,599
marsh-night-41.png,1024,768,scrap,557,334,661,426
marsh-night-41.png,1024,768,scrap,580,286,685,372
marsh-night-41.png,1024,768,scrap,437,329,502,382
marsh-night-41.png,1024,768,scrap,446,215,551,325
marsh-night-41.png,1024,768,scrap,551,246,654,315
marsh-night-42.png,1024,768,storage_box,307,235,354,277
marsh-night-42.png,1024,768,storage_box,348,257,400,300
marsh-night-42.png,1024,768,storage_box,391,363,434,418
marsh-night-42.png,1024,768,storage_box,417,373,458,427
marsh-night-42.png,1024,768,scrap,539,275,602,325
marsh-night-42.png,1024,768,scrap,466,305,525,360
marsh-night-42.png,1024,768,scrap,391,319,458,371
marsh-night-42.png,1024,768,scrap,193,182,263,232
marsh-night-42.png,1024,768,scrap,98,454,189,544
marsh-night-42.png,1024,768,scrap,109,538,195,610
marsh-night-42.png,1024,768,scrap,172,522,334,641
marsh-night-42.png,1024,768,player,262,598,288,646
marsh-night-42.png,1024,768,player,515,401,544,436
marsh-night-42.png,1024,768,scrap,395,414,489,532
marsh-night-42.png,1024,768,scrap,478,428,587,537
marsh-night-42.png,1024,768,scrap,546,372,616,456
marsh-night-42.png,1024,768,scrap,519,330,581,386
marsh-night-42.png,1024,768,scrap,32,402,115,503
marsh-night-42.png,1024,768,scrapyard,187,232,390,422
marsh-night-5.png,1024,768,foxhole,152,256,306,371
marsh-night-5.png,1024,768,foxhole,481,421,650,582
marsh-night-5.png,1024,768,foxhole,195,710,241,768
marsh-night-5.png,1024,768,foxhole,802,66,912,148
marsh-night-5.png,1024,768,sandbag,269,98,316,194
marsh-night-5.png,1024,768,sandbag,192,71,272,103
marsh-night-5.png,1024,768,sandbag,308,64,400,119
marsh-night-5.png,1024,768,sandbag,404,52,452,121
marsh-night-5.png,1024,768,sandbag,421,2,466,59
marsh-night-5.png,1024,768,sandbag,311,26,348,74
marsh-night-5.png,1024,768,player,441,392,466,433
marsh-night-5.png,1024,768,sandbag,174,140,273,196
marsh-night-5.png,1024,768,sandbag,80,127,182,183
marsh-night-5.png,1024,768,sandbag,1,125,85,178
marsh-night-5.png,1024,768,sandbag,69,63,154,96
marsh-night-6.png,1024,768,player,460,395,486,433
marsh-night-6.png,1024,768,foxhole,484,223,624,337
marsh-night-6.png,1024,768,sandbag,16,71,126,149
marsh-night-6.png,1024,768,foxhole,140,293,277,418
marsh-night-6.png,1024,768,pillbox,1,388,74,512
marsh-night-6.png,1024,768,foxhole,337,29,450,108
marsh-night-6.png,1024,768,foxhole,581,575,743,719
marsh-night-7.png,1024,768,foxhole,161,222,287,308
marsh-night-7.png,1024,768,foxhole,36,499,207,633
marsh-night-7.png,1024,768,foxhole,795,261,950,382
marsh-night-7.png,1024,768,foxhole,487,210,595,292
marsh-night-7.png,1024,768,player,478,389,504,429
marsh-night-8.png,1024,768,player,454,362,480,402
marsh-night-8.png,1024,768,sandbag,300,230,408,329
marsh-night-8.png,1024,768,sandbag,388,171,472,278
marsh-night-8.png,1024,768,sandbag,326,129,412,155
marsh-night-8.png,1024,768,sandbag,405,108,473,195
morrighans-grave-tc-day-1.png,1024,768,storage_box,367,215,415,249
morrighans-grave-tc-day-1.png,1024,768,storage_box,359,369,414,405
morrighans-grave-tc-day-1.png,1024,768,storage_box,483,367,534,403
morrighans-grave-tc-day-1.png,1024,768,storage_box,512,263,563,295
morrighans-grave-tc-day-1.png,1024,768,storage_box,514,279,546,320
morrighans-grave-tc-day-1.png,1024,768,storage_box,538,279,565,321
morrighans-grave-tc-day-1.png,1024,768,storage_box,517,314,569,352
morrighans-grave-tc-day-1.png,1024,768,player,475,332,502,370
morrighans-grave-tc-day-1.png,1024,768,watchtower,51,1,183,128
morrighans-grave-tc-day-1.png,1024,768,toggle_storage_box,16,732,175,753
morrighans-grave-tc-day-2.png,1024,768,storage_box,304,273,357,321
morrighans-grave-tc-day-2.png,1024,768,storage_box,467,252,517,299
morrighans-grave-tc-day-2.png,1024,768,storage_box,476,273,527,323
morrighans-grave-tc-day-2.png,1024,768,storage_box,507,289,559,341
morrighans-grave-tc-day-2.png,1024,768,storage_box,510,348,563,399
morrighans-grave-tc-day-2.png,1024,768,storage_box,409,408,466,462
morrighans-grave-tc-day-2.png,1024,768,storage_box,498,263,543,306
morrighans-grave-tc-day-2.png,1024,768,player,495,336,518,379
morrighans-grave-tc-day-2.png,1024,768,toggle_storage_box,15,732,174,754
morrighans-grave-tc-day-3.png,1024,768,storage_box,285,290,340,339
morrighans-grave-tc-day-3.png,1024,768,storage_box,385,429,445,485
morrighans-grave-tc-day-3.png,1024,768,storage_box,493,366,548,419
morrighans-grave-tc-day-3.png,1024,768,storage_box,489,307,543,358
morrighans-grave-tc-day-3.png,1024,768,storage_box,450,267,506,315
morrighans-grave-tc-day-3.png,1024,768,storage_box,459,288,509,341
morrighans-grave-tc-day-3.png,1024,768,storage_box,480,279,527,322
morrighans-grave-tc-day-3.png,1024,768,player,471,353,499,395
morrighans-grave-tc-day-3.png,1024,768,toggle_storage_box,16,732,176,754
morrighans-grave-tc-twilight-1.png,1024,768,player,579,426,609,469
morrighans-grave-tc-twilight-1.png,1024,768,player,480,369,509,411
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,331,369,385,429
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,266,298,317,349
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,417,201,462,247
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,457,320,506,374
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,402,362,454,418
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,424,334,473,377
morrighans-grave-tc-twilight-1.png,1024,768,storage_box,436,349,491,399
morrighans-grave-tc-twilight-1.png,1024,768,scv,798,71,895,185
morrighans-grave-tc-twilight-1.png,1024,768,scv,943,119,1024,279
morrighans-grave-tc-twilight-1.png,1024,768,toggle_storage_box,16,732,176,754
storage-box-toggle-1.png,1024,768,storage_box,519,606,581,678
storage-box-toggle-1.png,1024,768,storage_box,572,549,633,614
storage-box-toggle-1.png,1024,768,storage_box,524,510,584,572
